time,player_id,mate_id,team_id,decision,goal_team_1,goal_team_2,goal_1_post_1_x,goal_1_post_1_y,goal_1_post_2_x,goal_1_post_2_y,goal_2_post_1_x,goal_2_post_1_y,goal_2_post_2_x,goal_2_post_2_y,player_1_x,player_1_y,player_1_alpha,player_2_x,player_2_y,player_2_alpha,player_3_x,player_3_y,player_3_alpha,player_4_x,player_4_y,player_4_alpha,ball_x,ball_y,label
286.46,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,163.25,547.5,343.97,256.75,487.5,150.49,245.5,598.75,201.33,202,464,334.51,223,640.5,0.20146890135240217
287.09,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,162.75,548.25,331.29,261.5,490,159.45,224.75,606.5,204.29,200,463,332.16,167.2,624,0.20146890135240217
287.43,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,167.75,550,350.95,291,496,161.89,236,599.5,197.47,228.75,476.5,331.29,159.57,622.41,0.20146890135240217
288.09,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,188.75,553,4.92,296,496.5,157.87,271,593,219.02,235,473.5,332.88,201.5,635.5,0.20146890135240217
288.72,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,203,555.25,16.86,296.75,493.75,154.2,285.75,581.5,263.21,235.5,469,340.12,237.4,623.6,0.20146890135240217
289.05,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,198,556.25,10.34,297,493,154.81,285.75,581.5,263.21,236,469.5,336.77,254.5,628,0.20146890135240217
289.71,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,229.25,559.75,352.94,304.25,484.75,163.43,296.5,564,259.97,238,469.25,338.43,256,624,0.20146890135240217
290.03,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,236.75,559.25,354.57,309.75,484.5,166.3,296.5,564,259.97,245.75,469.25,340.12,249.5,631,0.20146890135240217
290.67,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,250.25,557,0.42,321,478.75,166.58,314.75,562.75,267.86,250.75,469,344.33,235,624,0.20146890135240217
291.28,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,264,556,0.32,343.75,474.75,156.33,314.75,562.75,267.86,279.5,465.5,341.05,239.19,627.91,0.20146890135240217
291.59,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,268.75,556.75,357.95,350.75,474.5,146.77,314.75,562.75,267.86,290.5,466.25,335.15,240.5,629.5,0.20146890135240217
292.23,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,299.5,563.5,348.18,399.25,497.75,133.6,374.75,582.5,257.1,332.75,475.75,332,244,625.5,0.20146890135240217
292.54,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,305.25,566.75,346.58,397.75,493.25,130.14,384,583,266.31,334,465,299.54,240.75,629.09,0.20146890135240217
293.18,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,311,556,11.56,377,468.25,130.14,384,583,266.31,315.75,444.25,311.31,240.75,629.09,0.20146890135240217
293.52,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,319.25,554.5,9.18,387.75,475.75,129.02,384,583,266.31,325.75,451.5,313.69,240.75,629.09,0.20146890135240217
294.17,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,327.75,551.5,12.7,392.75,469.75,143.08,384,583,266.31,328.75,454.75,319.78,243.5,626,0.20146890135240217
294.81,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,330.75,551,357.95,389.75,466.5,145.34,384,583,266.31,325.5,453.5,323.08,240.75,629.09,0.20146890135240217
295.13,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,340,547.75,6.04,394,466,147.57,384,583,266.31,328.25,455.25,323.57,240.68,629.14,0.20146890135240217
295.78,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,342.25,550.75,351.41,394.5,464.5,149.01,435,536,302.22,329,455,324.48,243.5,627,0.20146890135240217
296.1,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,343,551.25,344.67,397.75,464.25,149.74,440.25,532.75,310.14,331.25,456.5,325.93,240.75,629.09,0.20146890135240217
296.74,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,319.25,555.5,306.73,393,461,149.01,435.25,527.75,323.96,327,452.5,326.77,240.68,629.14,0.20146890135240217
297.4,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,301.5,569,6.32,399.25,464.75,144.48,439.75,533.5,323.08,333.5,454,325.93,240.5,629.5,0.20146890135240217
297.72,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,285,585,25.05,403.75,467.25,141.72,442.25,537.75,321.72,338.25,455.25,327.57,240.68,629.14,0.20146890135240217
298.36,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,251.5,599.5,25.36,405.75,460.75,126.54,434.75,533.5,313.69,334.75,443.25,306.54,209.5,637,0.20146890135240217
298.69,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,238.75,597.75,28.46,415.75,471.75,124.18,439,545.75,309.02,343.75,453,306.54,187,618.75,0.20146890135240217
299.32,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,221.75,596.25,42.31,417.75,452.25,99.18,428,537.25,306.54,339,464.75,7.35,179.5,581,0.20146890135240217
299.97,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,212.25,609,69.32,421.75,446.5,101.56,414,521,282.25,290.25,507.5,16.86,180.5,553.5,0.20146890135240217
0.33,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,1015.25,256,4.44,1004.75,462.75,333.93,284.75,254.25,183.69,282.75,415.75,134.81,620.67,262.67,0.12843982238905408
0.65,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,1018.75,267.5,52.15,962.25,441.5,333.32,275.25,258.25,200.61,287.75,414.75,180.42,627,227,0.12843982238905408
1.3,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,1012.5,266.5,16.29,865.25,395.25,333.32,185.25,297.5,201.33,348.75,370.5,207.27,616,132,0.12843982238905408
1.62,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,1011,253,331.19,819,373.5,333.32,138,318.75,203.66,385.5,345.25,195.75,610.24,106.89,0.12843982238905408
2.27,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,979.25,212.5,323.08,773.5,358.5,17.81,63.25,353.75,206.96,388.25,354.25,119.04,570.46,91.49,0.12843982238905408
2.91,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,954.75,231.5,22.13,683.5,391,16.86,63.5,354,206.96,416.5,384.75,182.05,543,149.5,0.12843982238905408
3.24,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,925,245.75,11.14,647.75,403,11.14,63.5,354,206.96,429.5,374.5,202.87,535.57,179.81,0.8461845582067976
3.9,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,852.5,236.5,351.41,638.5,407,349.79,63.5,354,206.96,469.25,356.25,150.49,535.7,233.45,0.8461845582067976
4.54,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,796.25,249.5,22.13,653.25,400.5,258.18,63.5,354,206.96,557.25,394.25,150.49,551.36,270.85,0.8461845582067976
4.84,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,768.25,262.25,14.74,663,405.5,218.92,73,348.5,207.92,580,400,168.18,561.84,286.39,0.8461845582067976
5.48,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,699,261,356.31,712.25,397.5,181.35,163.75,301.5,206.05,589.5,382.75,234.48,581.9,298.56,0.8461845582067976
5.82,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,659.5,262.5,341.48,697.75,390.5,159.92,215.5,275.25,202.87,609.25,347.5,211.85,589.75,294.5,0.8461845582067976
6.47,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,698.75,287.25,313.69,674.25,386.75,192.7,293.25,233.5,184.67,546,373.75,199.94,602.66,280.81,0.8461845582067976
7.1,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,683.25,302,339.45,633.5,391.5,146.77,360,249,166.3,470.25,414,182.83,608.52,267.78,0.8461845582067976
7.41,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,650,294,352.94,597.5,369.5,148.24,406.75,259.75,166,481.75,420.5,163.07,606,270.5,0.8461845582067976
8.04,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,640.75,297.25,36.54,542.5,331,145.93,489,275,151.29,472.5,417,173.13,580.15,269.63,0.8461845582067976
8.67,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,639.25,275.75,307.66,505.25,314.5,131.31,475.5,249.5,117.57,425.5,439.25,181.07,575.67,268.99,0.8461845582067976
8.97,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,648,272.25,266.31,495,309,110.61,479.25,239,108.11,407,439,161.05,580.33,270,0.8461845582067976
9.61,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,628.5,330.25,244.2,489,285,96.61,477.5,211.75,86.31,309.75,413.25,161.05,596.57,276.29,0.8461845582067976
9.93,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,620.75,345.75,247.87,498.75,315,106.86,477.25,234.25,89.68,259,400.5,159.45,600.68,279.76,0.8461845582067976
10.58,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,645,268.5,235.04,496.25,334,146.77,475.25,247,34.18,163.5,375.25,160.6,601.5,276.5,0.8461845582067976
11.22,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,671.75,279.5,169.79,472,329.75,81.41,482,226,48.43,84.25,354,159.61,587.24,248.39,0.8461845582067976
11.54,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,691.5,281.75,171.41,467.25,330.25,78.18,502.5,200,24.38,84.25,353.75,159.61,589.25,245.94,0.8461845582067976
12.16,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,599.25,275,171.41,459.75,328.25,36.54,504.25,190,291.33,84.25,354,159.61,578.12,245.9,0.8461845582067976
12.8,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,593.25,279,228.43,455.75,332.75,69.45,513.25,220,279.94,84.25,354,159.61,553.09,276.71,0.8461845582067976
13.12,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,610.75,252.25,249.45,457.5,321.5,86.31,513,235.5,298.14,84.25,354,159.61,567.58,277.68,0.8461845582067976
13.77,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,629,221,194.74,456.25,313.25,133.69,517.75,247.5,292.08,84.25,354,159.61,588.73,286.12,0.8461845582067976
14.42,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,686.5,228.25,191.14,474.75,332.25,180.32,527.25,249.25,312.53,84.25,354,159.61,627.34,344.75,0.8461845582067976
14.73,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,686.25,220.5,228.74,480.75,329.75,201.42,535.75,250.75,280.34,84.25,354,159.61,648.31,373.18,0.8461845582067976
15.37,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,679,230.5,291.33,501,298.5,215.24,553.5,250.25,247.34,144.5,369.5,160.6,682.09,406.64,0.8461845582067976
15.71,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,697.75,253.5,266.31,495.5,307.5,186.32,563.25,244.75,289.06,193,383,159.45,699.5,421.5,0.8461845582067976
16.36,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,687.25,306,227.13,520.25,329.75,138.43,595.75,276.25,325.93,293.5,409.25,161.48,729,450.5,0.8461845582067976
16.99,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,694,321.5,171.41,487.25,282,114.38,580.75,283.75,21.33,391.25,434.25,161.05,729,447.5,0.8461845582067976
17.31,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,681.75,320.5,189.94,470.5,248.5,110.61,553.5,281.5,351.27,437.25,445.75,161.05,726.09,439.32,0.8461845582067976
17.94,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,624.25,339,182.83,459.75,255.25,121.44,551,275.5,3.02,503.25,450.25,192.7,715.18,429.37,0.8461845582067976
18.27,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,668.25,333.5,183.02,471.5,272.75,133.69,564.75,271,18.42,534.75,439.75,183.69,712.45,425.56,0.8461845582067976
18.93,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,772,317.5,186.32,512,312.5,134.81,594.25,253.25,88.04,542.75,431.75,217.81,707.37,421.9,0.8461845582067976
19.25,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,809.25,307.25,202.87,480,282.75,134.96,599.75,251,137.38,541.75,427.75,236.95,708.89,422.64,0.8461845582067976
19.93,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,802.75,314.75,273.02,501.5,301,127.66,599.25,253.5,93.02,510,378,283.66,708.11,422.36,0.8461845582067976
20.27,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,811.5,348.25,251.48,505.5,311,138.43,590.75,265.25,61.29,507.25,396,269.58,708.35,422.16,0.8461845582067976
20.9,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,803.75,362,182.05,457.25,291.75,126.54,577,276.5,28.14,508.75,400.25,285.28,708.12,422.24,0.8461845582067976
21.53,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,766.75,347.75,244.2,463.25,321.25,106.86,578.75,281.25,74.67,512.75,402.25,246.33,708.12,422.24,0.8461845582067976
21.85,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,762,360.5,267.95,448.25,281.25,107.47,574.75,280.5,74.33,514.25,406,235.34,708.38,422.15,0.8461845582067976
22.5,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,761,411.75,223.69,451.75,247.25,169.6,585.75,304,105.28,514.5,374.5,233.08,707.77,421.48,0.8461845582067976
23.14,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,731.5,444,171.54,456,237.25,212.84,553,242.75,126.54,522.25,354.5,286.86,652.5,448.5,0.8461845582067976
23.46,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,682.25,439,171.41,451,234.75,183.02,546,237,160.6,512.25,355.5,336.33,630.94,470.98,0.8461845582067976
24.1,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,655,459,124.18,457,258.5,127.66,549.25,227.5,206.69,576.75,359.5,352.94,570.39,501.39,0.8461845582067976
24.41,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,675,482.75,140.4,481.25,287,128.92,549.75,228.75,189.55,617.75,361.25,351.27,539.5,502,0.8461845582067976
25.04,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,696.25,463.75,207.27,525.75,323.5,157.87,559,231,94.92,615.5,361.5,13.17,483.1,518.97,0.8461845582067976
25.69,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,730.25,447,187.62,563.75,343.75,166.3,562.75,233.5,141.17,639.75,354.25,58.24,439.44,513.68,0.8461845582067976
26.04,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,725.25,433.25,239.01,545,348.25,169.6,565.75,232.25,138.74,628.25,368.75,46.07,420.62,507.25,0.8461845582067976
26.69,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,721.25,447.5,304.47,528,358.5,139.78,570,230.5,187.94,592,402.5,31.85,417,501,0.8461845582067976
27.02,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,745,470,285.23,513.5,356.25,137.13,557.5,235.25,207.57,575.5,411.25,19.06,425.28,498.02,0.8461845582067976
27.68,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,762.25,424.5,272.65,474.75,341.75,144.48,499,262,244.2,527.25,413.75,349.6,443.1,486.7,0.8461845582067976
28,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,751.75,424,313.6,463.25,336.5,146.77,494.5,252.5,279.94,508.75,412,337.87,436,484.5,0.8461845582067976
28.64,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,684,408.5,339.45,470,340.25,143.08,488.75,249.5,332,502.5,416.5,318.74,445.94,486.54,0.8461845582067976
28.97,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,634,394,341.05,453,331.25,144.48,496.75,256.5,305.24,485.75,405.75,298.14,446.5,482,0.8461845582067976
29.6,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,600,377.5,295.05,471.75,350.75,146.77,521.25,280.25,295.2,482.25,434.5,253.43,445.04,492.47,0.8461845582067976
30.26,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,606.5,386.5,224.96,475,344.25,143.57,531,278.5,289.06,484.25,430.25,253.43,445.5,484,0.8461845582067976
30.58,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,585.25,414.75,202.87,475.75,333.25,118.14,537.75,275.25,300,484.25,430.25,253.43,445.5,484,0.8461845582067976
31.23,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,581.5,437.25,117.81,455.25,289.75,103.66,553.5,285.5,312.53,468.5,402,307.66,444.5,484,0.8461845582067976
31.54,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,566,441.25,61.86,450.5,264.5,109.06,550.25,275.5,346.3,473.75,402.5,267.95,444,493,0.8461845582067976
32.22,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,528.75,467.5,48.15,462.5,276,157.87,561.5,271,13.66,503.75,361.25,216.73,444.5,484,0.8461845582067976
32.85,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,518.75,467.75,16.29,475,276.25,168.18,565,268.5,6.32,478.75,368,169.79,443.6,493.33,0.8461845582067976
33.15,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,506,458,348.18,463.75,278.25,148.24,568.75,272,22.87,444.75,368.75,185.33,443.88,493.13,0.8461845582067976
33.8,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,477.75,463,9.18,466.5,281.25,185.38,538.25,272.5,352.94,424.5,378.75,209.54,411.5,473.5,0.8461845582067976
34.11,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,467.25,457,348.4,457,282.5,161.48,540.75,271.5,7.94,385,408,216.73,393.79,470.21,0.8461845582067976
34.76,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,455.5,460.75,41.31,451.75,305,143.57,538,277,34.18,358.25,426.5,259.97,336,518.5,0.8461845582067976
35.4,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,444.25,526,68.86,496.25,336.5,140.77,562.5,264,82.94,380.75,426.5,197.81,262.29,549.71,0.8461845582067976
35.72,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,430.5,574,72.27,487.25,332.25,113.61,562,260.5,69.45,411.25,411.25,182.83,233.98,555.85,0.8461845582067976
36.36,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,414.25,596.25,25.67,459,266.25,139.44,593.75,273.25,141.17,419,431.75,113.61,192.34,543.33,0.8461845582067976
36.68,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,390.5,589.5,0.42,480.75,269.75,157.34,617.75,289.5,116.69,430.75,453.5,113.61,174.5,528.5,0.8461845582067976
37.32,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,293.25,600,3.02,509.5,282.75,185.33,612.75,293,74.67,481.75,547,129.02,170,502,0.8461845582067976
37.97,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,239.75,583.25,324.48,497.25,293,86.31,640,309.75,139.78,436,521,146.17,181.5,493,0.8461845582067976
38.3,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,200,559,325.04,489,289.75,48.43,664.25,328.5,157.87,394.75,500.5,123.18,192,489,0.8461845582067976
38.93,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,211.25,565.5,325.93,537,258.25,26.69,655.25,336.5,223.69,400,501,159.92,150.5,458.5,0.8461845582067976
39.25,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,242.25,580,307.81,581.5,235,24.38,619.25,371.75,222.53,385.75,501,181.21,129,453.5,0.8461845582067976
39.9,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,222.75,512.5,287.81,613,229.5,89.68,546.75,443,222.48,353.25,491.25,244.51,83.37,418.27,0.8461845582067976
40.24,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,999.5,271,325.34,988.5,442.5,1.07,270.5,224,127.49,297,464.75,87.95,675.99,360.5,0.037824059020557514
40.55,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1013.25,279.75,325.34,972.75,443.75,1.35,271.25,224,148.96,296,464.25,71.89,660.06,401.08,0.037824059020557514
41.18,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1099.5,336.25,323.08,872.75,451.25,3.02,342,228.25,171.27,290.5,459,14.74,669.5,406.42,0.037824059020557514
41.81,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,387.75,339.92,822.75,446.25,329.01,443.75,238.75,172.84,387,442.5,2.02,656.17,419.16,0.037824059020557514
42.14,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,395.5,6.32,779.25,421.5,326.77,496.75,244.75,172.84,463.75,430.25,4.67,653,409,0.037824059020557514
42.77,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,395.5,6.32,694.5,373.25,329.74,545.75,262,131.31,506.75,416.75,53.08,635.81,425.77,-0.0020494946942680803
43.1,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,395.5,6.32,664.75,356.5,314.81,568.75,288,151.29,534.75,373,52.15,631.34,432.79,-0.0020494946942680803
43.74,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,395.5,6.32,692.25,409.25,295.2,575.25,282.75,162.68,548.25,361.5,74.67,634,430,-0.0020494946942680803
44.37,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,395.5,6.32,697.5,446.5,351.41,630.25,275,181.96,560.5,370.5,104.19,632.16,430.81,-0.0020494946942680803
44.71,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1166,395.5,6.32,675.25,457.5,13.17,667.25,272,157.34,574.25,407,123.18,636,471,-0.0020494946942680803
45.35,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1145.75,399.5,6.61,634.5,474,335.75,660.25,274,59.74,571.75,397.5,106.86,570,552.6,0.2959442308672636
45.99,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1048.25,420,9.55,682,512,323.96,622.5,300.75,49.78,561,355.25,112.13,510.5,603,0.2959442308672636
46.31,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,1002,431.5,9.55,703.75,530.75,333.93,620.75,297.25,38.92,580.25,379.5,121.85,478,635,0.2959442308672636
46.96,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,962.75,432.5,317.89,697,551.25,58.33,629,299,94.67,633.25,447,143.08,429.5,629,0.2959442308672636
47.28,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,961.75,430.25,316.91,697.75,554.5,60.44,634.5,300,143.57,635.75,450,139.44,417,618,0.2959442308672636
47.93,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,938,453,19.94,675.25,544.25,0.51,693,315,185.33,624.25,447.75,53.08,411.5,588,0.2959442308672636
48.57,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,848.75,495.5,21.42,594.25,547.5,14.74,688.75,330.5,235.93,627.25,431.25,69.92,394.5,558,0.2959442308672636
48.88,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,800.75,519.5,22.87,574.5,560.5,33.18,681.25,347.25,226.07,635.25,393,59.01,399.5,552.5,0.2959442308672636
49.53,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,772.25,527,325.61,514.75,601.75,38.07,721.5,323.5,186.04,654.5,354,29.54,407,563,0.007583882542456411
49.87,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,760.5,501.75,303.49,505.25,600,18.69,728.75,326,144.48,654.75,344.5,342.68,398.2,568.8,0.007583882542456411
50.53,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,730.25,479,337.38,498.25,577,315.88,727.75,335.25,66.33,601.25,318.5,349.6,399.5,584.5,0.007583882542456411
50.86,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,717,495.5,23.61,472.75,551.5,326.17,724.25,334.25,20.61,581,324,10.34,399,575.5,0.007583882542456411
51.52,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,682.5,511,331.86,445.5,568.25,32.22,667,324.75,15.28,475.75,351.25,7.94,411.5,571,0.4014594167841917
52.15,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,650.75,466.25,321.72,417,585,337.87,662.75,331.75,63.56,382,376.75,8.28,328.69,588.48,0.4014594167841917
52.47,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,643.25,465.75,320.4,432.75,594.5,314.81,661.5,332.5,65.75,339.5,387.5,27.27,299,582.5,0.4014594167841917
53.13,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,658.75,442,256.85,434.75,602,5.77,658.5,329.5,14.74,337,399,87.95,269,535,0.4014594167841917
53.45,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,661,405.5,271.07,434.5,600,12.7,657,324.75,329.01,361.25,415,137.13,260,523,0.4014594167841917
54.1,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,624.75,403.5,339.92,526.75,558.25,42.43,622.25,280.5,325.93,382.75,440.5,75.31,263.5,483,0.4014594167841917
54.42,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,593.5,394.5,324.48,533.75,566.25,81.67,616.25,280.5,6.32,370,454.5,55.34,279,463,0.4014594167841917
55.06,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,626.25,428.25,281.14,527,559.5,138.15,553.75,320.25,26.69,326.5,529,61.86,275,472,0.4014594167841917
55.71,2,1,1,shoot,1,0,1185,251,1195,484,100,234,81,458,641.75,361.5,259.79,457,500.5,139.44,482.25,363,7.62,335.75,543.75,140.77,266.76,487.62,0.4014594167841917
